age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
25,Private,166013,1st-4th,2,Never-married,Prof-specialty,Husband,Other,Male,0,0,98,India,<=50K
87,Private,709374,HS-grad,9,Widowed,Farming-fishing,Other-relative,Black,Female,90788,1962,37,India,>50K
23,Federal-gov,1431269,Some-college,10,Widowed,Handlers-cleaners,Other-relative,Other,Male,0,0,48,India,>50K
30,Private,922688,1st-4th,2,Divorced,Handlers-cleaners,Wife,Black,Female,43320,2271,30,Philippines,<=50K
19,State-gov,303363,1st-4th,2,Divorced,Farming-fishing,Unmarried,White,Male,0,0,79,United-States,<=50K
41,Self-emp-not-inc,542210,Assoc-voc,11,Widowed,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,80,Philippines,>50K
73,Private,1247702,Preschool,1,Never-married,Transport-moving,Other-relative,White,Female,0,0,25,India,<=50K
75,Self-emp-not-inc,101381,Masters,14,Married-civ-spouse,Tech-support,Not-in-family,Black,Male,0,0,88,Puerto-Rico,<=50K
75,Private,235826,Doctorate,16,Separated,Exec-managerial,Other-relative,Black,Male,0,0,65,United-States,<=50K
21,Self-emp-not-inc,705467,Prof-school,15,Divorced,Tech-support,Wife,White,Female,60260,380,93,Philippines,>50K
32,Private,97798,Assoc-acdm,12,Divorced,Farming-fishing,Other-relative,White,Female,0,0,25,Canada,>50K
89,Private,676336,7th-8th,4,Widowed,Sales,Own-child,Black,Male,0,0,11,United-States,<=50K
17,Private,843732,11th,7,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,36,Cuba,<=50K
80,Private,1353610,HS-grad,9,Separated,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,42,Philippines,<=50K
37,Private,471683,Prof-school,15,Widowed,Tech-support,Own-child,Asian-Pac-Islander,Male,0,0,26,Puerto-Rico,<=50K
45,Private,267971,5th-6th,3,Widowed,Exec-managerial,Unmarried,White,Female,0,0,24,United-States,<=50K
87,Self-emp-inc,363769,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,94,Canada,<=50K
89,Private,273300,12th,8,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,13,Puerto-Rico,<=50K
77,Private,1357275,Preschool,1,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,0,0,74,Philippines,<=50K
39,Private,474715,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Female,99994,398,29,Mexico,<=50K
41,Private,156164,1st-4th,2,Divorced,Prof-specialty,Not-in-family,Other,Male,63644,1672,57,England,<=50K
88,State-gov,36950,12th,8,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,23,Puerto-Rico,<=50K
33,Private,1216488,Prof-school,15,Separated,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,35,Cuba,<=50K
26,Self-emp-inc,692536,10th,6,Divorced,Craft-repair,Own-child,Asian-Pac-Islander,Female,0,0,74,Germany,<=50K
81,Private,634108,7th-8th,4,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,99,Puerto-Rico,>50K
42,Private,275942,HS-grad,9,Never-married,Sales,Wife,White,Female,0,0,96,Germany,>50K
56,Local-gov,1095733,Doctorate,16,Widowed,Tech-support,Unmarried,Black,Male,0,0,91,Puerto-Rico,<=50K
18,Private,1124101,Bachelors,13,Separated,Tech-support,Not-in-family,White,Male,22404,1571,92,United-States,<=50K
19,Federal-gov,781712,Some-college,10,Separated,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,32,Philippines,<=50K
63,State-gov,698375,11th,7,Never-married,Transport-moving,Husband,White,Male,0,0,30,Cuba,<=50K
86,Private,1105196,5th-6th,3,Divorced,Handlers-cleaners,Other-relative,Black,Female,0,0,55,Cuba,<=50K
86,Private,369100,1st-4th,2,Divorced,Exec-managerial,Wife,Black,Female,0,0,46,Cuba,<=50K
41,Private,816554,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,36457,3484,10,Cuba,<=50K
51,Private,1445317,7th-8th,4,Divorced,Prof-specialty,Own-child,White,Male,0,0,67,El-Salvador,<=50K
71,Private,439183,Prof-school,15,Separated,Craft-repair,Own-child,White,Female,0,0,72,India,<=50K
56,Federal-gov,915987,5th-6th,3,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Female,20159,3728,14,Germany,<=50K
31,Private,1116694,Preschool,1,Separated,Prof-specialty,Own-child,Black,Male,0,0,47,Philippines,<=50K
62,Local-gov,500508,Assoc-voc,11,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,0,0,23,Germany,>50K
31,Federal-gov,527661,Bachelors,13,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,35,Germany,<=50K
41,Private,66912,7th-8th,4,Separated,Handlers-cleaners,Husband,Black,Male,47295,3870,40,United-States,<=50K
34,Federal-gov,436562,Doctorate,16,Separated,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,48,England,<=50K
41,Private,1086856,Prof-school,15,Separated,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,29,El-Salvador,<=50K
31,Private,1081634,Bachelors,13,Widowed,Sales,Other-relative,Amer-Indian-Eskimo,Female,0,0,77,Philippines,<=50K
25,Private,1261630,10th,6,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Male,0,0,66,Germany,<=50K
64,Private,766060,Doctorate,16,Separated,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,91,Puerto-Rico,<=50K
57,State-gov,1059332,5th-6th,3,Widowed,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,9802,647,84,England,<=50K
85,Private,353652,1st-4th,2,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,0,0,20,Germany,<=50K
30,Federal-gov,711226,7th-8th,4,Widowed,Tech-support,Husband,Black,Male,0,0,11,India,>50K
26,Private,1073259,11th,7,Separated,Tech-support,Unmarried,White,Female,0,0,14,England,<=50K
73,Private,1300408,HS-grad,9,Divorced,Sales,Not-in-family,Black,Female,0,0,26,Philippines,<=50K
25,Private,932455,HS-grad,9,Divorced,Handlers-cleaners,Own-child,Black,Male,54222,68,84,Canada,<=50K
68,Private,835780,Bachelors,13,Never-married,Exec-managerial,Other-relative,Other,Female,0,0,60,Cuba,<=50K
17,Private,989949,Doctorate,16,Widowed,Tech-support,Unmarried,White,Female,0,0,82,United-States,<=50K
79,State-gov,332267,Bachelors,13,Divorced,Farming-fishing,Wife,Other,Female,0,0,51,Canada,<=50K
31,Self-emp-not-inc,578687,12th,8,Separated,Sales,Unmarried,White,Male,0,0,32,Puerto-Rico,<=50K
27,Private,119773,Prof-school,15,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,26,Puerto-Rico,<=50K
63,State-gov,978850,12th,8,Separated,Prof-specialty,Own-child,Asian-Pac-Islander,Male,76911,896,29,Puerto-Rico,<=50K
51,Self-emp-inc,1109610,Assoc-acdm,12,Separated,Tech-support,Other-relative,Asian-Pac-Islander,Female,0,0,44,Cuba,<=50K
52,Private,1039405,HS-grad,9,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,12,Mexico,<=50K
82,Private,1249943,Masters,14,Married-civ-spouse,Sales,Unmarried,Black,Male,0,0,85,El-Salvador,<=50K
65,Self-emp-not-inc,1125910,9th,5,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,75,Germany,<=50K
48,Private,1304915,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,89,United-States,<=50K
44,Private,598005,HS-grad,9,Widowed,Prof-specialty,Husband,White,Male,0,0,99,El-Salvador,<=50K
67,Private,1053081,Assoc-acdm,12,Never-married,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,0,0,74,El-Salvador,<=50K
28,Private,1163768,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,36,Philippines,<=50K
45,Local-gov,105436,1st-4th,2,Widowed,Craft-repair,Not-in-family,Black,Male,0,0,29,United-States,<=50K
49,Private,220685,Preschool,1,Separated,Sales,Unmarried,White,Male,0,0,51,Canada,>50K
28,Self-emp-inc,925033,10th,6,Separated,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,33,India,>50K
44,Private,821357,Assoc-voc,11,Married-civ-spouse,Transport-moving,Unmarried,Asian-Pac-Islander,Female,0,0,48,Mexico,<=50K
51,State-gov,1324528,Assoc-acdm,12,Separated,Prof-specialty,Husband,White,Male,0,0,77,India,>50K
37,Private,29121,Assoc-voc,11,Widowed,Sales,Not-in-family,Other,Female,0,0,33,Puerto-Rico,>50K
62,Private,31999,Some-college,10,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,90,Philippines,<=50K
37,Local-gov,1110535,Prof-school,15,Widowed,Farming-fishing,Wife,Asian-Pac-Islander,Female,0,0,20,El-Salvador,<=50K
83,Federal-gov,1399058,Prof-school,15,Widowed,Craft-repair,Husband,White,Male,0,0,82,India,<=50K
31,Private,1282218,10th,6,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Male,0,0,72,Puerto-Rico,>50K
25,Federal-gov,948694,Assoc-acdm,12,Never-married,Craft-repair,Wife,Other,Female,0,0,24,Puerto-Rico,>50K
82,Local-gov,1225080,9th,5,Separated,Transport-moving,Wife,Other,Female,0,0,62,Canada,<=50K
49,State-gov,430150,10th,6,Widowed,Tech-support,Own-child,Other,Female,0,0,23,United-States,<=50K
20,Private,1009730,Masters,14,Widowed,Sales,Own-child,Other,Male,0,0,21,Philippines,<=50K
55,Federal-gov,1491770,Assoc-voc,11,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,28,Mexico,<=50K
46,Self-emp-inc,44299,Bachelors,13,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,56,Canada,<=50K
24,Self-emp-not-inc,848477,Preschool,1,Separated,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,44,United-States,<=50K
72,Self-emp-not-inc,1469752,Masters,14,Divorced,Tech-support,Unmarried,Black,Male,0,0,55,Philippines,<=50K
82,Private,432699,Bachelors,13,Widowed,Transport-moving,Own-child,White,Male,0,0,36,Puerto-Rico,<=50K
58,Private,964947,Assoc-voc,11,Separated,Tech-support,Husband,Black,Male,0,0,36,Germany,<=50K
61,Self-emp-not-inc,488984,HS-grad,9,Separated,Transport-moving,Unmarried,Black,Male,0,0,76,Germany,<=50K
26,State-gov,1251800,7th-8th,4,Separated,Transport-moving,Own-child,Asian-Pac-Islander,Female,60841,1112,58,Philippines,<=50K
84,State-gov,433013,7th-8th,4,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,23,Philippines,<=50K
58,Private,208960,12th,8,Divorced,Handlers-cleaners,Unmarried,Black,Female,62252,1232,82,El-Salvador,<=50K
57,Self-emp-not-inc,1467449,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,0,0,33,Mexico,<=50K
89,Local-gov,1315232,Masters,14,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,67,United-States,<=50K
52,Private,319956,1st-4th,2,Married-civ-spouse,Tech-support,Other-relative,Other,Male,0,0,22,United-States,<=50K
83,Private,1069316,Assoc-voc,11,Widowed,Exec-managerial,Own-child,Other,Female,0,0,80,Philippines,<=50K
26,Federal-gov,709905,11th,7,Widowed,Prof-specialty,Husband,White,Male,0,0,57,Mexico,<=50K
39,State-gov,553398,11th,7,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,22,Canada,<=50K
49,Private,389081,Preschool,1,Divorced,Adm-clerical,Own-child,Black,Male,0,0,44,El-Salvador,<=50K
78,Self-emp-inc,1444009,Assoc-acdm,12,Divorced,Craft-repair,Wife,White,Female,0,0,68,Cuba,<=50K
34,State-gov,850818,Bachelors,13,Widowed,Transport-moving,Wife,Amer-Indian-Eskimo,Female,29018,446,46,Canada,<=50K
80,Private,615606,Assoc-voc,11,Married-civ-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,69,Canada,<=50K
24,State-gov,1323884,11th,7,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,61,Philippines,<=50K
44,Private,400882,Some-college,10,Separated,Adm-clerical,Own-child,White,Male,0,0,26,United-States,>50K
83,Private,107314,Assoc-acdm,12,Widowed,Craft-repair,Other-relative,Other,Male,0,0,71,El-Salvador,<=50K
51,State-gov,21310,Assoc-voc,11,Widowed,Tech-support,Husband,White,Male,0,0,55,United-States,<=50K
77,Private,952718,10th,6,Widowed,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,15,Cuba,<=50K
53,Private,621499,Bachelors,13,Widowed,Tech-support,Wife,Other,Female,0,0,35,United-States,>50K
83,Federal-gov,214813,1st-4th,2,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,0,0,35,Cuba,>50K
21,Private,688847,Preschool,1,Never-married,Craft-repair,Own-child,Other,Male,86181,1441,58,United-States,>50K
40,Private,633937,7th-8th,4,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,0,0,18,Cuba,<=50K
36,Private,391759,9th,5,Divorced,Adm-clerical,Husband,White,Male,27146,3603,76,United-States,>50K
70,Private,505770,9th,5,Widowed,Prof-specialty,Husband,Other,Male,0,0,59,United-States,<=50K
43,Local-gov,1120975,1st-4th,2,Divorced,Handlers-cleaners,Wife,Black,Female,0,0,23,Puerto-Rico,<=50K
71,Private,523970,12th,8,Separated,Handlers-cleaners,Unmarried,Black,Male,0,0,98,Mexico,<=50K
55,Private,112102,Masters,14,Widowed,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,91,India,<=50K
74,Private,1497145,Some-college,10,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,14191,986,56,Philippines,<=50K
48,Private,861209,9th,5,Divorced,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,0,0,68,Cuba,<=50K
27,Private,940454,Assoc-voc,11,Separated,Prof-specialty,Not-in-family,Black,Male,0,0,12,El-Salvador,<=50K
42,Private,328331,Doctorate,16,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,28,Canada,<=50K
79,Private,558656,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,67,Puerto-Rico,<=50K
61,Private,1123374,7th-8th,4,Divorced,Sales,Own-child,Amer-Indian-Eskimo,Male,51290,110,60,Philippines,>50K
82,Self-emp-not-inc,60382,Some-college,10,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,18,Philippines,<=50K
53,Federal-gov,102233,Prof-school,15,Separated,Farming-fishing,Not-in-family,Black,Male,0,0,91,Germany,>50K
22,Local-gov,1404241,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,Black,Male,0,0,11,United-States,<=50K
25,Local-gov,283798,10th,6,Widowed,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0,0,33,Mexico,>50K
18,Self-emp-inc,121219,5th-6th,3,Divorced,Farming-fishing,Husband,Black,Male,0,0,52,Mexico,<=50K
23,Self-emp-not-inc,1119136,12th,8,Widowed,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,34371,2965,31,Mexico,<=50K
32,Private,280955,Some-college,10,Never-married,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,0,0,95,Puerto-Rico,<=50K
42,Private,1430767,Some-college,10,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Male,0,0,27,United-States,>50K
24,Self-emp-inc,405173,Assoc-acdm,12,Separated,Sales,Unmarried,White,Female,0,0,20,Cuba,<=50K
64,Self-emp-not-inc,1066221,Assoc-acdm,12,Never-married,Tech-support,Husband,Amer-Indian-Eskimo,Male,0,0,36,India,<=50K
87,Self-emp-inc,866852,1st-4th,2,Divorced,Transport-moving,Other-relative,White,Female,0,0,73,India,<=50K
69,Private,606701,5th-6th,3,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,0,0,86,Philippines,<=50K
18,Private,1357201,12th,8,Divorced,Tech-support,Own-child,Other,Male,0,0,50,Mexico,<=50K
21,Federal-gov,941951,Masters,14,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,60,India,<=50K
72,State-gov,484615,Prof-school,15,Married-civ-spouse,Sales,Wife,Other,Female,0,0,55,United-States,<=50K
74,Private,1460911,1st-4th,2,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,64,India,<=50K
25,Federal-gov,752891,Masters,14,Married-civ-spouse,Sales,Husband,Black,Male,0,0,92,Germany,<=50K
84,Self-emp-not-inc,825918,Doctorate,16,Separated,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,0,0,38,El-Salvador,<=50K
39,Self-emp-inc,245081,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,94,Puerto-Rico,<=50K
39,Self-emp-not-inc,300291,Some-college,10,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,0,0,52,United-States,<=50K
69,Federal-gov,549833,Masters,14,Married-civ-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Female,0,0,82,Philippines,<=50K
67,Private,520857,Prof-school,15,Married-civ-spouse,Sales,Other-relative,Amer-Indian-Eskimo,Male,0,0,72,El-Salvador,<=50K
78,Private,1123539,12th,8,Never-married,Tech-support,Wife,White,Female,0,0,43,Germany,<=50K
62,Private,11885,Assoc-voc,11,Widowed,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,57,India,<=50K
63,Private,1416429,Assoc-acdm,12,Separated,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,53,Canada,>50K
21,Private,977112,11th,7,Never-married,Transport-moving,Husband,Other,Male,0,0,72,United-States,<=50K
23,Private,312168,Masters,14,Widowed,Craft-repair,Unmarried,White,Female,0,0,95,Germany,>50K
83,Private,1058481,1st-4th,2,Married-civ-spouse,Tech-support,Wife,Other,Female,0,0,38,India,<=50K
28,Private,733283,HS-grad,9,Divorced,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,0,0,67,United-States,>50K
29,Private,1229829,12th,8,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Philippines,<=50K
44,Private,298328,Doctorate,16,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,76,Philippines,<=50K
37,Private,1477700,5th-6th,3,Never-married,Craft-repair,Unmarried,White,Female,0,0,14,England,<=50K
24,Private,542461,5th-6th,3,Divorced,Tech-support,Own-child,Black,Female,61512,3067,10,England,>50K
48,Local-gov,499058,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,77,United-States,>50K
41,Self-emp-inc,36751,9th,5,Never-married,Sales,Wife,Black,Female,0,0,17,Puerto-Rico,<=50K
45,Private,429956,9th,5,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,0,0,44,Cuba,<=50K
55,Private,70152,Some-college,10,Separated,Sales,Unmarried,Other,Female,0,0,75,Cuba,<=50K
34,Self-emp-not-inc,479739,Prof-school,15,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,16,Canada,<=50K
31,Private,250256,7th-8th,4,Divorced,Adm-clerical,Other-relative,Black,Male,0,0,50,Puerto-Rico,>50K
19,Federal-gov,1476511,12th,8,Separated,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,74,Canada,<=50K
38,State-gov,1323099,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Female,89494,1341,81,Puerto-Rico,>50K
39,Private,925590,Preschool,1,Separated,Adm-clerical,Other-relative,Other,Male,0,0,82,Cuba,<=50K
85,Private,464011,11th,7,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,62,El-Salvador,>50K
85,Private,321020,Assoc-acdm,12,Widowed,Exec-managerial,Not-in-family,Other,Female,0,0,64,Cuba,>50K
63,Federal-gov,23634,10th,6,Separated,Exec-managerial,Husband,White,Male,0,0,90,United-States,<=50K
26,Private,606407,1st-4th,2,Separated,Sales,Wife,Asian-Pac-Islander,Female,0,0,76,Philippines,<=50K
64,Federal-gov,295518,Doctorate,16,Widowed,Transport-moving,Own-child,White,Male,0,0,72,Germany,>50K
17,Local-gov,1082989,Preschool,1,Divorced,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Male,0,0,69,England,<=50K
35,Federal-gov,614734,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,80,Canada,>50K
24,Private,264076,Assoc-acdm,12,Separated,Sales,Own-child,Black,Female,0,0,89,United-States,<=50K
60,Private,897452,Prof-school,15,Widowed,Craft-repair,Unmarried,Other,Female,0,0,25,Canada,<=50K
22,Self-emp-not-inc,652601,Prof-school,15,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,52,Germany,<=50K
89,Self-emp-not-inc,630258,Bachelors,13,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,0,0,75,Cuba,<=50K
80,Private,248567,Some-college,10,Widowed,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,0,0,42,Canada,>50K
45,Private,295680,Assoc-acdm,12,Separated,Transport-moving,Other-relative,White,Male,0,0,93,El-Salvador,<=50K
75,Private,621619,Bachelors,13,Divorced,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,66070,1355,43,Mexico,<=50K
79,Private,502271,1st-4th,2,Widowed,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,41,Puerto-Rico,<=50K
45,Private,112417,9th,5,Widowed,Sales,Wife,White,Female,0,0,70,Philippines,<=50K
87,State-gov,225949,7th-8th,4,Married-civ-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,0,0,99,Puerto-Rico,<=50K
85,State-gov,936558,Some-college,10,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,51,Cuba,<=50K
49,Private,721035,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,13,United-States,>50K
83,Private,833008,5th-6th,3,Widowed,Tech-support,Wife,Asian-Pac-Islander,Female,0,0,76,Philippines,<=50K
49,Self-emp-not-inc,414100,HS-grad,9,Widowed,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,0,66,Puerto-Rico,<=50K
48,Federal-gov,520637,Masters,14,Separated,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,0,0,42,Philippines,<=50K
84,Federal-gov,1221962,7th-8th,4,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,0,0,24,Cuba,<=50K
45,Private,45542,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,12,Germany,<=50K
85,Private,678048,12th,8,Divorced,Adm-clerical,Wife,Other,Female,0,0,65,Germany,<=50K
54,Private,270259,Some-college,10,Separated,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,0,0,33,Canada,<=50K
45,Federal-gov,1313861,5th-6th,3,Widowed,Sales,Unmarried,Amer-Indian-Eskimo,Male,0,0,29,El-Salvador,>50K
18,Private,883655,Prof-school,15,Married-civ-spouse,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,0,0,45,India,<=50K
